"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.746960280E1,-1.447753608E-2,-7.068872452E-2,-1.328306198E-1
5.747960280E1,-5.054728687E-2,-9.628462791E-2,2.691459656E-2
5.748960280E1,-5.206884444E-2,-1.053678989E-1,1.794242859E-1
5.749960280E1,-1.127767563E-2,-5.121779442E-2,2.580604553E-1
5.750960280E1,2.084743977E-2,-2.487182617E-3,1.841278076E-1
5.751960280E1,2.923487127E-2,1.687669754E-2,1.100006104E-1
5.752960280E1,1.874254644E-2,2.426457405E-2,8.136558533E-2
5.753960280E1,1.236747205E-2,7.604598999E-3,1.133451462E-1
5.754960280E1,-3.327384591E-3,5.048990250E-3,1.140727997E-1
5.755960280E1,-2.760022879E-3,-8.905410767E-3,9.581661224E-2
5.756960280E1,6.736055017E-3,-2.263283730E-2,8.001422882E-2
5.757960280E1,-1.421584189E-2,-4.546618462E-2,6.752872467E-2
5.758960280E1,-1.421584189E-2,-4.546618462E-2,6.752872467E-2
5.759960280E1,-4.286378622E-2,-6.688833237E-2,1.026611328E-1
5.760960280E1,-5.082394183E-2,-7.223773003E-2,1.056728363E-1
5.761960280E1,-6.073884666E-2,-7.899188995E-2,1.042232513E-1
5.762960280E1,-5.089852214E-2,-6.087923050E-2,1.094484329E-1
5.763960280E1,-4.369497299E-2,-7.156944275E-2,1.026725769E-1
5.764960280E1,-3.663021326E-2,-5.365967751E-2,9.824848175E-2
5.765960280E1,-7.993727922E-3,-5.876564980E-2,1.132726669E-1
5.766960280E1,1.454114914E-3,-5.066275597E-2,1.422939301E-1
5.767960280E1,-1.111741364E-2,-4.035854340E-2,1.353292465E-1
5.768960280E1,1.703235507E-2,-2.548694611E-2,6.125736237E-2
5.769960280E1,-3.673374653E-3,-3.283739090E-3,1.548061371E-1
5.770960280E1,1.003444195E-4,6.581544876E-3,1.022024155E-1
5.771960280E1,6.497308612E-3,1.214957237E-2,1.863670349E-2
5.772960280E1,1.520773768E-2,-5.315065384E-3,-4.069900513E-2
5.773960280E1,1.366075873E-2,-3.739809990E-2,1.871871948E-2
5.774960280E1,7.863014936E-3,-6.452679634E-2,1.301097870E-1
5.775960280E1,9.231060743E-3,-5.127143860E-2,2.030925751E-1
5.776960280E1,3.693668544E-2,-5.810928345E-2,1.824026108E-1
5.777960280E1,3.758168221E-2,-1.919889450E-2,7.558917999E-2
5.778960280E1,1.093655825E-2,-2.287721634E-2,4.720973969E-2
5.779960280E1,1.212850213E-3,-1.420593262E-2,6.205081940E-2
5.780960280E1,1.006469131E-3,-7.452249527E-3,5.789184570E-2
5.781960280E1,4.171133041E-4,-2.621459961E-2,9.306812286E-2
5.782960280E1,-7.319986820E-3,-2.092814445E-2,9.159469604E-2
5.783960280E1,-1.525163651E-2,-2.748465538E-2,1.045284271E-1
5.784960280E1,-8.578255773E-3,-3.415989876E-2,1.126375198E-1
5.785960280E1,-2.093945444E-2,-4.596281052E-2,1.190252304E-1
5.786960280E1,-3.536091745E-2,-4.383659363E-2,1.005601883E-1
5.787960280E1,-4.501968622E-2,-4.426145554E-2,1.035928726E-1
5.788960280E1,-3.820374608E-2,-5.431699753E-2,1.089963913E-1
5.789960280E1,-3.900109231E-2,-5.791330338E-2,6.226253510E-2
5.790960280E1,-3.439752758E-2,-5.858445168E-2,5.084800720E-2
5.791960280E1,-2.489547431E-2,-4.699158669E-2,5.150413513E-2
5.792960280E1,-2.247197926E-2,-5.666279793E-2,7.380199432E-2
5.793960280E1,-2.247197926E-2,-5.666279793E-2,7.380199432E-2
5.794960280E1,9.922236204E-4,-5.611085892E-2,1.337814331E-1
5.795960280E1,-6.423532963E-3,-4.917001724E-2,1.129322052E-1
5.796960280E1,4.220008850E-4,-2.333092690E-2,8.960437775E-2
5.797960280E1,-7.149249315E-3,1.770019531E-3,4.048347473E-2
5.798960280E1,6.830364466E-3,-8.198976517E-3,5.070972443E-2
5.799960280E1,-1.713478565E-2,-1.567697525E-2,8.731174469E-2
5.800960280E1,-1.204538345E-2,-1.131582260E-2,1.095123291E-1
5.801960280E1,-1.204538345E-2,-1.131582260E-2,1.095123291E-1
5.802960280E1,-1.204538345E-2,-1.131582260E-2,1.095123291E-1
5.803960280E1,-6.442517042E-3,-2.860546112E-3,1.730356216E-1
5.804960280E1,-6.442517042E-3,-2.860546112E-3,1.730356216E-1
5.805960280E1,-1.956373453E-3,3.417491913E-3,3.465652466E-2
5.806960280E1,2.524971962E-3,-9.206295013E-3,1.607036591E-2
5.807960280E1,-1.649509370E-2,-1.179862022E-2,1.919078827E-2
5.808960280E1,-1.847797632E-2,-2.334499359E-2,-3.254222870E-2
5.809960280E1,-3.535765409E-2,-3.187894821E-2,1.537876129E-1
5.810960280E1,-3.646321595E-2,-4.869627953E-2,3.509130478E-1
5.811960280E1,-1.660348475E-2,-6.194233894E-2,4.111537933E-1
5.812960280E1,5.541059375E-2,-4.895353317E-2,1.800155640E-2
5.813960280E1,5.177505314E-2,-3.954625130E-2,-6.353473663E-2
5.814960280E1,4.264144599E-2,-1.634860039E-2,-1.372985840E-1
5.815960280E1,1.038245857E-2,-4.908919334E-2,-1.243467331E-1
5.816960280E1,-4.097297788E-2,-1.309781075E-1,1.204185486E-1
5.817960280E1,-4.351769388E-2,-1.231427193E-1,2.171983719E-1
5.818960280E1,-3.119586408E-2,-8.117246628E-2,2.463588715E-1
5.819960280E1,-8.694380522E-3,-3.164291382E-2,1.958494186E-1
5.820960280E1,2.028305829E-2,3.806471825E-2,8.426666260E-2
5.821960280E1,1.234315336E-2,3.155994415E-2,5.978679657E-2
5.822960280E1,6.823018193E-3,2.360463142E-2,8.111190796E-2
5.823960280E1,-1.503601670E-3,1.917695999E-2,8.844089508E-2
5.824960280E1,-8.560866117E-4,3.621578217E-3,7.528591156E-2
5.825960280E1,-8.137807250E-3,-2.236700058E-2,8.337974548E-2
5.826960280E1,-2.019917965E-2,-2.952337265E-2,1.033382416E-1
5.827960280E1,-2.947853506E-2,-4.899883270E-2,1.160068512E-1
5.828960280E1,-5.140636861E-2,-5.682873726E-2,1.357851028E-1
5.829960280E1,-6.219923496E-2,-5.953574181E-2,1.285238266E-1
5.830960280E1,-7.075212896E-2,-6.521677971E-2,1.186704636E-1
5.831960280E1,-7.032091916E-2,-6.175136566E-2,1.206321716E-1
5.832960280E1,-3.949224949E-2,-6.761336327E-2,1.122865677E-1
5.833960280E1,-1.596969366E-2,-6.506538391E-2,1.258964539E-1
5.834960280E1,-1.627586782E-2,-6.256508827E-2,1.179456711E-1
5.835960280E1,2.449288964E-3,-6.996202469E-2,1.098871231E-1
5.835960280E1,2.449288964E-3,-6.996202469E-2,1.098871231E-1
5.837960280E1,3.155961633E-3,-4.031181335E-2,1.599884033E-2
5.838960280E1,4.816308618E-3,-3.619384766E-2,1.083412170E-1
5.839960280E1,6.471797824E-3,-2.471542358E-2,1.672267914E-1
5.840960280E1,9.709417820E-3,-1.443195343E-2,1.099891663E-1
5.841960280E1,1.150500774E-2,-3.345727921E-3,-6.026268005E-3
5.842960280E1,1.837107539E-2,-1.530528069E-2,-2.357673645E-2
5.843960280E1,3.826543689E-3,-3.121423721E-2,4.773807526E-2
5.844960280E1,-2.139568329E-3,-2.484512329E-2,1.735515594E-1
5.845960280E1,2.351461351E-2,-2.232789993E-2,1.440610886E-1
5.846960280E1,1.344940066E-2,-1.321291924E-2,1.000185013E-1
5.847960280E1,8.181750774E-3,3.523826599E-4,5.825996399E-2
5.848960280E1,-4.068523645E-3,-3.530025482E-3,7.295894623E-2
5.849960280E1,7.801622152E-3,-3.887653351E-3,1.103649139E-1
5.850960280E1,1.707491279E-2,-8.748054504E-3,1.287078857E-1
5.851960280E1,7.006064057E-3,-2.335739136E-2,1.422023773E-1
5.852960280E1,1.549652219E-2,-4.138922691E-2,1.473903656E-1
5.853960280E1,7.828220725E-3,-4.742693901E-2,1.318311691E-1
5.854960280E1,-1.844018698E-3,-6.129217148E-2,1.208610535E-1
5.855960280E1,-8.915930986E-3,-6.571340561E-2,1.098527908E-1
5.856960280E1,-8.915930986E-3,-6.571340561E-2,1.098527908E-1
5.857960280E1,-4.197867215E-2,-7.251906395E-2,8.140277863E-2
5.858960280E1,-4.653900862E-2,-6.283473969E-2,8.229446411E-2
5.859960280E1,-3.669828176E-2,-7.942748070E-2,7.842063904E-2
5.860960280E1,-3.669828176E-2,-7.942748070E-2,7.842063904E-2
5.861960280E1,-3.517721593E-2,-5.052042007E-2,9.143161774E-2
5.862960280E1,-2.758415043E-2,-4.699611664E-2,1.142139435E-1
5.863960280E1,-8.167058229E-3,-4.614353180E-2,8.902168274E-2
5.864960280E1,-1.775752008E-2,-1.988148689E-2,2.685642242E-2
5.865960280E1,-1.566255093E-2,-1.607012749E-2,2.577877045E-2
5.866960280E1,-1.836666465E-2,-1.690483093E-2,3.911399841E-2
5.867960280E1,-1.617138088E-2,-2.716445923E-2,8.123016357E-2
5.868960280E1,-2.748529613E-2,-3.160595894E-2,1.580886841E-1
5.869960280E1,-1.705116034E-2,-2.176380157E-2,1.901969910E-1
5.870960280E1,-2.105726302E-2,-2.194929123E-2,2.030105591E-1
5.871960280E1,3.356754780E-3,-1.081418991E-2,1.725206375E-1
5.872960280E1,1.071625948E-2,1.641273499E-3,9.949207306E-2
5.873960280E1,8.201301098E-4,-1.563763618E-2,4.275989532E-2
5.874960280E1,5.451247096E-3,-3.515005112E-3,-1.785278320E-3
5.875960280E1,-1.583088934E-2,-7.466077805E-3,-5.404472351E-3
5.876960280E1,-3.592813015E-2,-1.857709885E-2,-3.846549988E-2
5.877960280E1,-3.670252860E-2,-2.598738670E-2,1.834154129E-1
5.878960280E1,-3.530387580E-2,-5.793190002E-2,3.835611343E-1
5.879960280E1,-2.220746875E-2,-6.719160080E-2,4.420566559E-1
5.880960280E1,3.167699277E-2,-5.851292610E-2,1.387863159E-1
5.881960280E1,3.352847695E-2,-3.135681152E-2,-1.098337173E-1
5.882960280E1,9.513348341E-4,-1.714444160E-2,-2.718381882E-1
5.883960280E1,-2.107481658E-2,-1.704168320E-2,-2.965393066E-1
5.884960280E1,-5.184340477E-2,-1.005725861E-1,6.742095947E-2
5.885960280E1,-5.184340477E-2,-1.005725861E-1,6.742095947E-2
5.886960280E1,9.258583188E-3,-1.133613586E-1,3.513717651E-1
5.887960280E1,3.635765612E-2,-7.551956177E-2,3.114748001E-1
5.888960280E1,3.635765612E-2,-7.551956177E-2,3.114748001E-1
5.889960280E1,4.239052534E-2,2.421045303E-2,7.896900177E-2
5.890960280E1,1.071618497E-2,2.803349495E-2,4.302692413E-2
5.891960280E1,-1.904267073E-2,2.190947533E-2,3.881835938E-2
5.892960280E1,-3.221102059E-2,2.781844139E-2,5.066967010E-2
5.893960280E1,-3.489287198E-2,2.751469612E-2,5.464363098E-2
5.894960280E1,-4.001194239E-2,1.599764824E-2,4.447937012E-2
5.895960280E1,-3.519438207E-2,9.351491928E-3,6.547260284E-2
5.896960280E1,-4.333774745E-2,-4.040694237E-2,8.577442169E-2
5.897960280E1,-4.468034208E-2,-4.775285721E-2,1.281290054E-1
5.898960280E1,-5.342607200E-2,-6.511211395E-2,1.440134048E-1
5.899960280E1,-4.110163450E-2,-7.811880112E-2,1.310291290E-1
5.900960280E1,-3.437831998E-2,-7.379221916E-2,9.762477875E-2
5.901960280E1,-2.757526934E-2,-7.079100609E-2,9.398460388E-2
5.902960280E1,-2.065004408E-2,-6.783270836E-2,9.991168976E-2
5.903960280E1,-4.296168685E-3,-5.294036865E-2,1.130104065E-1
5.904960280E1,-6.778687239E-4,-4.255127907E-2,7.449150085E-2
5.905960280E1,2.016833425E-2,-3.710746765E-2,5.171489716E-2
5.906960280E1,7.421627641E-3,-3.130626678E-2,1.248121262E-1
5.907960280E1,-5.910545588E-4,-1.115965843E-2,1.428365707E-1
5.908960280E1,-1.121675968E-2,7.355451584E-3,3.518486023E-2
5.909960280E1,-6.282195449E-3,-1.251626015E-2,1.512813568E-2
5.910960280E1,-1.538038254E-3,-2.500367165E-2,4.061508179E-2
5.911960280E1,2.826988697E-3,-3.215312958E-2,8.780288696E-2
5.912960280E1,2.757509053E-2,-4.983878136E-2,1.507549286E-1
5.913960280E1,3.606016934E-2,-4.386782646E-2,1.185626984E-1
5.914960280E1,1.875847578E-2,-4.056859016E-2,1.006689072E-1
5.915960280E1,6.539046764E-3,-4.460763931E-2,7.076644897E-2
5.916960280E1,-1.726613939E-2,-1.395940781E-2,7.813644409E-2
5.917960280E1,-1.987294853E-2,-9.923934937E-3,8.201503754E-2
5.918960280E1,-6.013959646E-3,-1.525163651E-2,9.792137146E-2
5.919960280E1,6.106793880E-4,-3.637790680E-3,1.066970825E-1
5.920960280E1,6.106793880E-4,-3.637790680E-3,1.066970825E-1
5.921960280E1,4.329621792E-3,1.000666618E-2,1.115951538E-1
5.922960280E1,4.329621792E-3,1.000666618E-2,1.115951538E-1
5.923960280E1,2.126708627E-3,9.008646011E-3,1.003694534E-1
5.924960280E1,-7.482022047E-3,8.618831635E-4,7.957553864E-2
5.925960280E1,-7.482022047E-3,8.618831635E-4,7.957553864E-2
5.926960280E1,-3.177943826E-2,-2.601695061E-2,6.847572327E-2
5.927960280E1,-4.153959453E-2,-3.541064262E-2,6.544971466E-2
5.928960280E1,-4.153959453E-2,-3.541064262E-2,6.544971466E-2
5.929960280E1,-3.702777624E-2,-5.224418640E-2,1.071605682E-1
5.930960280E1,-2.499417961E-2,-6.086540222E-2,1.139373779E-1
5.931960280E1,-3.950026631E-2,-5.045318604E-2,1.182813644E-1
5.932960280E1,-1.831084490E-2,-4.949522018E-2,1.124029160E-1
5.933960280E1,-1.833707094E-2,-5.144500732E-2,1.046695709E-1
5.934960280E1,-1.355288923E-2,-3.437542915E-2,9.211063385E-2
5.935960280E1,-8.586406708E-3,-3.881669044E-2,8.196067810E-2
5.936960280E1,-5.744054914E-3,-2.821016312E-2,7.372760773E-2
5.937960280E1,-8.489489555E-4,-2.026104927E-2,8.284854889E-2
5.938960280E1,-2.989888191E-3,-1.933312416E-2,9.680652618E-2
5.939960280E1,-5.379617214E-4,-6.319999695E-3,8.206272125E-2
5.940960280E1,8.322313428E-3,-1.799368858E-2,2.878856659E-2
5.941960280E1,7.627993822E-3,-2.337741852E-2,2.271652222E-3
5.942960280E1,-2.538412809E-3,-2.136015892E-2,9.336471558E-3
5.943960280E1,-1.968185604E-2,-3.354549408E-2,6.433582306E-2
5.944960280E1,-4.073040187E-2,-3.774738312E-2,2.003078461E-1
5.945960280E1,-3.061045706E-2,-3.466081619E-2,2.189950943E-1
5.946960280E1,-2.283988893E-2,-2.752661705E-2,2.135343552E-1
5.947960280E1,-1.291337609E-2,-1.597857475E-2,1.696577072E-1
5.948960280E1,-8.048400283E-3,5.559921265E-3,3.424358368E-2
5.949960280E1,-1.057973504E-2,1.351046562E-2,-1.888465881E-2
5.950960280E1,-1.545163989E-2,3.185033798E-3,-2.627658844E-2
5.951960280E1,-2.022470534E-2,1.524066925E-2,-2.625274658E-2
5.952960280E1,-3.342759609E-2,2.939462662E-3,5.469322205E-3
5.953960280E1,-3.472815454E-2,-2.624988556E-4,1.735277176E-1
5.954960280E1,-3.472815454E-2,-2.624988556E-4,1.735277176E-1
5.955960280E1,-7.612109184E-3,-5.074214935E-2,3.817825317E-1
5.956960280E1,6.202895939E-2,-2.888822556E-2,1.417369843E-1
5.957960280E1,3.534124792E-2,-3.982543945E-2,-1.220569611E-1
5.958960280E1,2.340798080E-2,-3.715777397E-2,-2.584962845E-1
5.959960280E1,-1.128751040E-2,-4.927635193E-2,-2.650747299E-1
5.960960280E1,-5.052636564E-2,-9.665393829E-2,1.345396042E-1
5.961960280E1,-3.273195028E-2,-8.664631844E-2,2.981557846E-1
5.962960280E1,1.095266640E-2,-7.639837265E-2,3.941230774E-1
5.963960280E1,3.046646714E-2,-2.736091614E-2,3.123798370E-1
5.964960280E1,2.310946584E-2,3.638529778E-2,6.183528900E-2
5.965960280E1,-8.407637477E-3,4.401421547E-2,-9.193420410E-4
5.966960280E1,-3.973786533E-2,7.490968704E-2,1.454353333E-3
5.967960280E1,-3.797483444E-2,7.140564919E-2,3.776168823E-2
5.968960280E1,-1.543335617E-2,5.521440506E-2,1.158933640E-1
5.969960280E1,-3.329113126E-3,3.642344475E-2,1.334276199E-1
5.970960280E1,1.122748852E-2,1.029944420E-2,1.150083542E-1
5.971960280E1,-9.413123131E-3,5.037784576E-4,9.409046173E-2
5.972960280E1,-4.387708008E-2,-5.830931664E-2,6.879806519E-2
5.973960280E1,-7.321634889E-2,-6.398439407E-2,7.644271851E-2
5.974960280E1,-8.381547034E-2,-8.393526077E-2,1.008634567E-1
5.975960280E1,-9.258927405E-2,-8.713150024E-2,1.013278961E-1
5.976960280E1,-7.261486351E-2,-7.892179489E-2,1.190690994E-1
5.977960280E1,-5.083189905E-2,-6.537652016E-2,1.051530838E-1
5.978960280E1,-3.113071620E-2,-5.889797211E-2,1.176137924E-1
5.979960280E1,-1.657378674E-2,-4.059028625E-2,1.228437424E-1
5.980960280E1,1.430064440E-4,-1.791357994E-2,6.159114838E-2
5.981960280E1,1.392740011E-2,-3.773927689E-3,9.519577026E-3
5.982960280E1,1.573076844E-2,-8.442878723E-3,8.443927765E-2
5.983960280E1,3.248825669E-3,-7.855892181E-4,1.211566925E-1
5.984960280E1,1.714880764E-2,-1.167297363E-3,5.604267120E-2
5.985960280E1,2.945044637E-2,-2.098298073E-2,5.004310608E-2
5.986960280E1,3.210493922E-2,-3.381991386E-2,8.468627930E-2
5.987960280E1,3.192681074E-2,-5.175065994E-2,1.336002350E-1
5.988960280E1,3.308528662E-2,-6.280827522E-2,1.543617249E-1
5.989960280E1,2.280800045E-2,-6.338047981E-2,1.069850922E-1
5.990960280E1,1.290088892E-2,-5.454540253E-2,6.435680389E-2
5.991960280E1,-8.599460125E-3,-5.023694038E-2,2.899646759E-2
5.992960280E1,-1.540665329E-2,-6.698846817E-3,4.726696014E-2
5.993960280E1,-3.238058090E-2,3.809452057E-3,9.131717682E-2
5.994960280E1,-3.029683232E-2,1.478672028E-2,1.091651917E-1
5.995960280E1,4.635751247E-4,1.608657837E-2,1.341676712E-1
5.996960280E1,1.214599609E-2,2.791476250E-2,1.361999512E-1
5.997960280E1,2.409489453E-2,1.428079605E-2,1.203460693E-1
5.998960280E1,1.724466681E-2,5.361080170E-3,8.293247223E-2
5.999960280E1,1.517787576E-2,1.541614532E-3,7.982635498E-2
6.000960280E1,3.347918391E-3,-1.678252220E-2,9.274101257E-2
6.001960280E1,-6.130427122E-3,-2.752351761E-2,7.464694977E-2
6.002960280E1,-2.973219752E-2,-3.562974930E-2,9.014987946E-2
6.003960280E1,-2.973219752E-2,-3.562974930E-2,9.014987946E-2
6.004960280E1,-2.973219752E-2,-3.562974930E-2,9.014987946E-2
6.005960280E1,-4.238978028E-2,-5.834293365E-2,1.234941483E-1
6.006960280E1,-3.740793467E-2,-5.466747284E-2,1.221866608E-1
6.007960280E1,-3.471712768E-2,-6.284904480E-2,1.072597504E-1
6.008960280E1,-3.221349418E-2,-4.793357849E-2,9.137248993E-2
6.009960280E1,-2.972152829E-2,-4.262089729E-2,1.042098999E-1
6.010960280E1,-3.450031579E-2,-3.502368927E-2,1.026487350E-1
6.011960280E1,-1.041650772E-2,-2.415561676E-2,1.140327454E-1
6.012960280E1,-1.519542933E-2,-3.053665161E-2,8.385944366E-2
6.013960280E1,-6.042093039E-3,-2.943420410E-2,4.179668427E-2
6.014960280E1,5.937963724E-4,-2.321624756E-2,-1.707077026E-4
6.015960280E1,-5.927383900E-4,-4.054260254E-2,2.165222168E-2
6.016960280E1,-3.392338753E-3,-5.995631218E-2,1.067981720E-1
6.017960280E1,-8.271679282E-3,-5.342817307E-2,1.631040573E-1
6.018960280E1,-1.003381610E-2,-5.505132675E-2,1.999826431E-1
6.019960280E1,1.569807529E-3,-4.125523567E-2,2.348146439E-1
6.020960280E1,-1.463608444E-2,-1.130771637E-2,1.968870163E-1
6.021960280E1,-7.338061929E-3,-7.759571075E-3,1.110458374E-1
6.022960280E1,-7.464498281E-3,-1.114845276E-3,4.695987701E-2
6.023960280E1,-2.029637992E-2,9.453296661E-3,-6.378173828E-3
6.024960280E1,-3.261892498E-2,3.837585449E-3,1.396751404E-2
6.025960280E1,-3.738075495E-2,1.250839233E-2,-6.146907806E-2
6.026960280E1,-4.133801162E-2,3.838539124E-5,3.083133698E-2
6.027960280E1,-3.644505143E-2,-3.600811958E-2,4.161024094E-1
6.028960280E1,2.136498690E-3,-4.646778107E-2,3.782615662E-1
6.029960280E1,3.432075679E-2,-6.032586098E-2,2.299470901E-1
6.030960280E1,6.246234477E-2,-4.091286659E-2,5.279159546E-2
6.031960280E1,4.296913743E-2,-4.396796227E-2,-1.807365417E-1
6.032960280E1,4.296913743E-2,-4.396796227E-2,-1.807365417E-1
6.033960280E1,-2.208602428E-2,-8.607554436E-2,-8.657932281E-2
6.034960280E1,-4.327899218E-2,-1.134626865E-1,8.769416809E-2
6.035960280E1,-2.953930199E-2,-8.297395706E-2,2.915964127E-1
6.036960280E1,2.236470580E-3,-3.292703629E-2,2.539701462E-1
6.037960280E1,2.927748859E-2,1.532793045E-3,1.513252258E-1
6.038960280E1,1.605403423E-2,2.369785309E-2,8.689498901E-2
6.039960280E1,-1.822724938E-3,3.166365623E-2,7.837772369E-2
6.040960280E1,-5.071967840E-3,1.781129837E-2,9.127998352E-2
6.041960280E1,-1.747772098E-3,2.476215363E-3,1.116371155E-1
6.042960280E1,3.163829446E-3,1.872777939E-3,1.105442047E-1
6.043960280E1,7.506459951E-3,-3.322243690E-2,1.154184341E-1
6.044960280E1,-1.364591718E-2,-3.947710991E-2,1.332206726E-1
6.045960280E1,-1.498280466E-2,-4.644346237E-2,1.292695999E-1
6.046960280E1,-3.245809674E-2,-5.415749550E-2,1.179180145E-1
6.047960280E1,-7.022470236E-2,-5.134987831E-2,1.044940948E-1
6.048960280E1,-9.104911983E-2,-5.726051331E-2,8.335876465E-2
6.049960280E1,-7.422417402E-2,-6.309819221E-2,8.617687225E-2
6.050960280E1,-6.724059582E-2,-7.608628273E-2,8.660411835E-2
6.051960280E1,-2.458013594E-2,-7.545113564E-2,1.090908051E-1
6.052960280E1,-2.248533070E-2,-5.943870544E-2,1.263608932E-1
6.053960280E1,-1.096193492E-2,-4.599952698E-2,1.172351837E-1
6.054960280E1,1.014740765E-2,-3.770017624E-2,8.405780792E-2
6.055960280E1,2.798470855E-2,-1.598930359E-2,1.063804626E-1
6.056960280E1,1.992492378E-2,-2.721548080E-3,1.570482254E-1
6.057960280E1,1.992492378E-2,-2.721548080E-3,1.570482254E-1
6.058960280E1,1.099286973E-2,4.904747009E-3,7.171154022E-2
6.059960280E1,1.435233653E-2,-3.382062912E-2,-2.989292145E-2
6.060960280E1,-6.271600723E-4,-4.755997658E-2,2.372074127E-2
6.061960280E1,-3.626331687E-3,-5.386972427E-2,1.396617889E-1
6.062960280E1,5.369395018E-3,-5.096912384E-2,1.860570908E-1
6.063960280E1,2.341766655E-2,-4.045701027E-2,1.176557541E-1
6.064960280E1,3.933012486E-3,-2.967572212E-2,7.972335815E-2
6.065960280E1,-1.053735614E-3,-3.082585335E-2,5.856609344E-2
6.066960280E1,-6.088823080E-3,-1.013445854E-2,5.665493011E-2
6.067960280E1,-4.543870687E-3,-6.266117096E-3,9.138488770E-2
6.068960280E1,1.974448562E-3,-6.282091141E-3,1.136751175E-1
6.069960280E1,1.974448562E-3,-6.282091141E-3,1.136751175E-1
6.070960280E1,1.972478628E-2,-2.352619171E-2,1.245927811E-1
6.071960280E1,1.434996724E-2,-2.752661705E-2,1.112298965E-1
6.072960280E1,-2.353504300E-3,-2.633023262E-2,1.044301987E-1
6.073960280E1,-7.111623883E-3,-4.428100586E-2,8.805465698E-2
6.074960280E1,-1.433517039E-2,-3.594732285E-2,8.842182159E-2
6.075960280E1,-2.152825892E-2,-5.475449562E-2,8.211517334E-2
6.076960280E1,-3.347513080E-2,-6.531906128E-2,8.974742889E-2
6.077960280E1,-3.818091750E-2,-6.385922432E-2,1.069765091E-1
6.078960280E1,-2.831760049E-2,-6.493830681E-2,1.050090790E-1
6.079960280E1,-3.282347322E-2,-6.261348724E-2,1.009712219E-1
6.080960280E1,-2.807253599E-2,-4.746890068E-2,9.164333344E-2
6.081960280E1,-1.399144530E-2,-3.947758675E-2,7.034873962E-2
6.082960280E1,-2.146868408E-2,-3.122401237E-2,5.153274536E-2
6.083960280E1,-7.578194141E-3,-2.420377731E-2,7.618045807E-2
6.084960280E1,-2.187566459E-2,-3.057956696E-2,1.027784348E-1
6.085960280E1,-1.447951794E-2,-2.771162987E-2,1.292705536E-1
6.086960280E1,-2.587537467E-2,-2.289676666E-2,1.604156494E-1
6.087960280E1,-2.922609448E-3,-1.011276245E-2,1.982440948E-1
6.088960280E1,2.081558108E-3,-2.112007141E-2,1.714525223E-1
6.089960280E1,6.936073303E-3,-1.059794426E-2,1.159229279E-1
6.090960280E1,1.818999648E-3,-7.045507431E-3,7.481765747E-2
6.091960280E1,-1.294280589E-2,-1.803207397E-2,2.647495270E-2
6.092960280E1,-1.749108732E-2,-2.569532394E-2,1.435470581E-2
6.093960280E1,-4.315818846E-2,-1.650428772E-2,-3.363990784E-2
6.094960280E1,-4.407827556E-2,-2.906298637E-2,5.239486694E-2
6.095960280E1,-2.216185629E-2,-5.859184265E-2,3.818311691E-1
6.096960280E1,2.431601286E-3,-5.979204178E-2,3.136577606E-1
6.097960280E1,3.964206576E-2,-5.245852470E-2,1.493501663E-1
6.098960280E1,5.568099022E-2,-2.826070786E-2,-1.496601105E-2
6.099960280E1,3.572542965E-2,-1.394844055E-2,-1.579265594E-1
6.100960280E1,-1.487462223E-2,-4.274082184E-2,-1.172990799E-1
6.101960280E1,-3.020761907E-2,-7.054209709E-2,1.226520538E-2
6.102960280E1,-4.204577208E-2,-9.165501595E-2,1.728162766E-1
6.103960280E1,-4.204577208E-2,-9.165501595E-2,1.728162766E-1
6.103960280E1,-9.410247207E-3,-3.780722618E-2,2.531013489E-1
6.105960280E1,3.549239039E-2,2.647066116E-2,1.063346863E-1
6.106960280E1,3.440982103E-2,3.575015068E-2,9.038829803E-2
6.107960280E1,1.103118062E-2,8.395671844E-3,1.213827133E-1
6.108960280E1,-7.079035044E-3,7.908105850E-3,1.228914261E-1
